content,small_content,地点,类别,人数,+？
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",永川区3例,永川区,确诊,3例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",璧山区2例,璧山区,确诊,2例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",开州区4例,开州区,确诊,4例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",梁平区1例,梁平区,确诊,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",城口县1例,城口县,确诊,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",丰都县1例,丰都县,确诊,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",垫江县2例,垫江县,确诊,2例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",忠县3例,忠县,确诊,3例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",云阳县2例,云阳县,确诊,2例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",奉节县1例,奉节县,确诊,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",巫山县3例,巫山县,确诊,3例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",巫溪县2例,巫溪县,确诊,2例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",石柱县3例,巫溪县,确诊,3例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",秀山县1例,巫溪县,确诊,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",两江新区3例,新区,确诊,3例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",万州区1例,万州区,重症,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",九龙坡区1例,九龙坡区,重症,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",长寿区1例,长寿区,重症,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",永川区1例,永川区,重症,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",璧山区1例,璧山区,重症,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",垫江县1例,垫江县,重症,1例,累计
"确诊病例中，万州区10例、涪陵区1例、大渡口区2例、九龙坡区3例、渝北区2例、长寿区5例、合川区2例、永川区3例、璧山区2例、开州区4例、梁平区1例、城口县1例、丰都县1例、垫江县2例、忠县3例、云阳县2例、奉节县1例、巫山县3例、巫溪县2例、石柱县3例、秀山县1例、两江新区3例；重症病例中，万州区1例、九龙坡区1例、长寿区1例、永川区1例、璧山区1例、垫江县1例、云阳县1例、巫山县1例；危重病例为万州区1例。
",云阳县1例,云阳县,重症,1例,累计
